station_id,station_name,municipality,latitude,longitude,wheelchair_accessible,location_type,vehicle_type
1474,Bowdoin St @ Winter St,Boston,42.310208,-71.062685,True,0,3.0
345,Dorchester Ave opp Charles St,Boston,42.300648,-71.059987,True,0,3.0
NB-0080-B0,West Roxbury,Boston,42.281487,-71.159678,True,0,3.0
node-bomnl-pstair-lobby,Bowdoin,Boston,,,True,3,
10540,Morton St @ Evans St,Boston,42.281053,-71.085164,True,0,3.0
5095,Washington St @ E Berkeley St,Boston,42.344189,-71.065726,True,0,3.0
1751,106 Heath St opp Bickford Ave,Boston,42.326316,-71.101936,True,0,3.0
1282,Washington St @ Cypress St,Brookline,42.334528,-71.122877,True,0,3.0
1545,Boylston St @ Heath St,Brookline,42.326254,-71.142702,True,0,3.0
node-andrw-slobbycenter,Andrew,Boston,,,True,3,
node-harsq-nbramp-platform,Harvard,Cambridge,42.374113,-71.118849,True,3,
1400,Cambridge St @ Prescott St,Cambridge,42.37522,-71.112868,True,0,3.0
791,Belgrade Ave @ Walworth St,Boston,42.286196,-71.137212,True,0,3.0
394,Warren St @ Waverly St,Boston,42.321585,-71.081813,True,0,3.0
node-sstat-388stair-sl,South Station,Boston,,,True,3,
door-pktrm-elevatorwb,"Elevator, Tremont St",Boston,42.356331,-71.062675,True,2,
node-haecl-congogplatn-platform,Haymarket,Boston,,,True,3,
node-352-bottom,Alewife,Cambridge,42.396162,-71.141226,True,3,
node-north-wcausewayexitstairs-top,North Station,Boston,42.365424,-71.060456,True,3,
node-855-lobby,Back Bay,Boston,,,True,3,
node-150-lobby,Prudential,Boston,,,True,3,
3372,Gallivan Blvd @ Carruth St,Boston,42.281784,-71.059796,False,0,3.0
2175,Concord Ave opp Buckingham St,Cambridge,42.381103,-71.128718,True,0,3.0
19,Dorchester St @ Old Harbor St,Boston,42.334495,-71.047576,True,0,3.0
806,Centre St @ Willow St,Boston,42.287553,-71.152439,True,0,3.0
6551,Federal St @ Franklin St,Boston,42.355286,-71.056411,True,0,3.0
node-857-lobby,Tufts Medical Center,Boston,,,True,3,
70213,Hawes Street,Brookline,42.344758,-71.111761,False,0,0.0
70225,Brandon Hall,Brookline,42.340053,-71.128869,False,0,0.0
node-dwnxg-stair5-lobby,Downtown Crossing,Boston,,,True,3,
11319,W Second St opp W Third St,Boston,42.343047,-71.055038,True,0,3.0
1941,Centre St @ Orchard St,Boston,42.309015,-71.120326,True,0,3.0
2908,Boston St opp Harvest St,Boston,42.323907,-71.060127,True,0,3.0
70505,Gilman Square,Somerville,42.388043,-71.096956,True,0,0.0
node-927-sl,South Station,Boston,,,True,3,
node-382-rl,South Station,Boston,,,True,3,
node-aport-buses-fareunpaid,Airport,Boston,42.374122,-71.030096,True,3,
2170,Garden St opp Mason St,Cambridge,42.376891,-71.122342,True,0,3.0
70279,Assembly,Somerville,42.392336,-71.07718,True,0,1.0
6535,Federal St @ Matthews St,Boston,42.35479,-71.056314,True,0,3.0
node-981-street,Science Park/West End,Boston,42.366846,-71.067777,True,3,
node-chncl-fhupper-landing,Chinatown,Boston,,,True,3,
1773,Mountfort St @ Lenox St,Brookline,42.349273,-71.109993,True,0,3.0
12940,Boston St @ Fr Songin Way,Boston,42.328037,-71.057845,True,0,3.0
114,Causeway St @ North Station,Boston,42.366114,-71.060067,True,0,3.0
node-762-top,Lechmere,Cambridge,42.371655,-71.076675,True,3,
70148,Blandford Street,Boston,42.349165,-71.099821,False,0,0.0
node-cntsq-westernstair-platform,Central,Cambridge,,,True,3,
NEC-2237,Forest Hills,Boston,42.301085,-71.113551,True,0,2.0
node-armnl-farepaid,Arlington,Boston,,,True,3,
node-fenwy-stairs-platform,Fenway,Boston,42.34534,-71.104235,True,3,
1527,Walnut St @ High St,Brookline,42.331266,-71.117512,True,0,3.0
2682,Highland Ave @ Central St,Somerville,42.388393,-71.103567,True,0,3.0
1708,Blue Hill Ave @ Paxton St,Boston,42.292036,-71.089062,True,0,3.0
door-wimnl-lovell,Lovell St,Boston,42.379446,-71.023083,True,2,
146,Arlington St @ Isabella St,Boston,42.34881,-71.069533,True,0,3.0
node-shmnl-sydstair-lobby,Savin Hill,Boston,42.310838,-71.053681,True,3,
door-rugg-track2,Columbus Ave (Commuter Rail - Track 2),Boston,42.338187,-71.087078,True,2,
61187,Washington St @ Williams St,Boston,42.306393,-71.107657,True,0,3.0
node-817-entrance,Davis,Somerville,42.396816,-71.121817,True,3,
28,E Broadway @ O St,Boston,42.335674,-71.029349,True,0,3.0
node-sull-sbstairs-lobby,Sullivan Square,Boston,,,True,3,
node-spmnl-nashuastairs-top,Science Park/West End,Boston,42.366853,-71.067793,True,3,
node-908-lobby,Haymarket,Boston,,,True,3,
10100,Albany St @ Randall St,Boston,42.331675,-71.076347,True,0,3.0
node-andrw-sibingress,Andrew,Boston,,,True,3,
10005,Albany St opp E Concord St,Boston,42.335017,-71.07128,True,0,3.0
1718,Blue Hill Ave @ Woodhaven St,Boston,42.27315,-71.093816,True,0,3.0
2381,College Ave @ Powder House Sq,Somerville,42.401653,-71.116923,False,0,3.0
2928,Columbia Rd @ Devon St,Boston,42.307362,-71.075996,True,0,3.0
2438,Beacon St opp Concord Ave,Somerville,42.37497,-71.102529,True,0,3.0
70022,State,Boston,42.358978,-71.057598,True,0,1.0
node-sstat-389stair-lobby,South Station,Boston,,,True,3,
2861,121 Bunker Hill St opp Lexington St,Boston,42.378055,-71.059733,True,0,3.0
70086,JFK/UMass,Boston,42.320637,-71.052473,True,0,1.0
node-dwnxg-frnkfare-paid,Downtown Crossing,Boston,,,True,3,
node-brdwy-platstairs-platform,Broadway,Boston,,,True,3,
9170120,Washington Street - Commonwealth Ave @ Washington St,Boston,42.34444,-71.14203,True,0,3.0
1389,Boylston St @ Prudential Center,Boston,42.348631,-71.082561,True,0,3.0
8327,Neponset Ave @ Victory Rd,Boston,42.295845,-71.054305,True,0,3.0
node-983-nbplatform,Porter,Cambridge,42.388524,-71.119062,True,3,
door-north-causeways,"Causeway St, Haverhill St",Boston,42.365496,-71.06049,False,2,
node-state-ogoldstatehousestairs-nbplatform,State,Boston,,,True,3,
29,E Broadway @ P St,Boston,42.335716,-71.026898,True,0,3.0
17861,Ruggles,Boston,42.336572,-71.089616,True,0,3.0
5247,Centre St @ VFW Pkwy,Boston,42.297113,-71.132485,True,0,3.0
2910,Columbia Rd @ Dudley St,Boston,42.317228,-71.065045,True,0,3.0
node-portr-crstairs-lobby,Porter,Cambridge,42.388161,-71.11887,True,3,
node-987-nbplatform,Porter,Cambridge,42.388489,-71.119066,True,3,
941,Commonwealth Ave @ Blandford St,Boston,42.34897,-71.099643,True,0,3.0
9070233,Dean Road,Brookline,42.338027,-71.141682,True,0,3.0
node-harsq-sqhighstair-landing,Harvard,Cambridge,42.373353,-71.118856,True,3,
node-knncl-backnbstair-entrance,Kendall/MIT,Cambridge,42.36245,-71.084845,True,3,
2454,Beacon St @ Calvin St,Somerville,42.377265,-71.105076,True,0,3.0
node-dwnxg-stair7-rl,Downtown Crossing,Boston,,,True,3,
node-bbsta-dartexit-farepaid,Back Bay,Boston,,,True,3,
1045,450 Western Ave,Boston,42.362164,-71.141783,True,0,3.0
node-spmnl-nfarepaid,Science Park/West End,Boston,42.366799,-71.067842,True,3,
6467,Hyde Park Ave @ Harvard Ave,Boston,42.259889,-71.123037,True,0,3.0
node-890-unpaidbridge,Wood Island,Boston,42.379529,-71.022854,True,3,
node-413-landing,Courthouse,Boston,,,True,3,
2268,Massachusetts Ave @ Magoun St,Cambridge,42.400467,-71.135318,True,0,3.0
door-bbsta-clarendon2,Clarendon St (Track 2),Boston,42.347471,-71.07305,False,2,
door-cntsq-prospect,Prospect St,Cambridge,42.365778,-71.104131,False,2,
70147,Boston University East,Boston,42.349811,-71.104657,True,0,0.0
2028,Mt Auburn St @ Brattle St,Cambridge,42.375405,-71.142976,False,0,3.0
node-esomr-innercross-platform,East Somerville,Somerville,42.380164,-71.087392,True,3,
node-980-lobby,Science Park/West End,Boston,42.366701,-71.067904,True,3,
11410,Cambridge St @ Max Ave,Cambridge,42.371928,-71.087532,True,0,3.0
node-956-bridge,Airport,Boston,42.374094,-71.030254,True,3,
70089,Fields Corner,Boston,42.299993,-71.062021,True,0,1.0
2736,Broadway @ Boston Ave - Ball Sq,Somerville,42.399894,-71.112006,True,0,3.0
1775,Park Dr @ Beacon St,Boston,42.346727,-71.105259,True,0,3.0
108,Massachusetts Ave @ Trowbridge St,Cambridge,42.37027,-71.112998,True,0,3.0
place-wtcst,World Trade Center,Boston,42.34863,-71.04246,True,1,
1352,Humboldt Ave @ Homestead St,Boston,42.312038,-71.0905,True,0,3.0
5842,Bennington St @ Byron St,Boston,42.383407,-71.016436,True,0,3.0
node-935-platform,World Trade Center,Boston,,,True,3,
598,Washington St @ Archdale Rd,Boston,42.292893,-71.121409,True,0,3.0
5241,Centre St @ Hillcroft Rd,Boston,42.308264,-71.122782,True,0,3.0
1283,Washington St @ Harvard St,Brookline,42.33296,-71.118927,True,0,3.0
node-757-platform,Kendall/MIT,Cambridge,42.36211,-71.086174,True,3,
15820,Blue Hill Ave @ Maywood St,Boston,42.315952,-71.078268,True,0,3.0
2693,Broadway @ Billingham St,Somerville,42.400747,-71.11915,True,0,3.0
70011,Ruggles,Boston,42.336451,-71.089635,True,0,1.0
node-sstat-deweystair-lobby,South Station,Boston,,,True,3,
9170084,Andrew - Dorchester Ave @ Leeds St,Boston,42.330321,-71.056873,True,0,3.0
node-prmnl-prustair-street,Prudential,Boston,,,True,3,
node-symcl-weststair-platform,Symphony,Boston,,,True,3,
1882,Weld St @ Russet Rd,Boston,42.293036,-71.152187,True,0,3.0
30235,Atlantic Ave @ Commercial Wharf,Boston,42.362334,-71.051095,True,0,3.0
node-symcl-eb-farepaid,Symphony,Boston,,,True,3,
546,Morton St @ Shattuck Hospital,Boston,42.298585,-71.101828,False,0,3.0
node-knncl-sbmain-fareunpaid,Kendall/MIT,Cambridge,42.362366,-71.086186,True,3,
NEC-2287-01,South Station,Boston,42.351302,-71.05571,True,0,2.0
node-asmnl-mtpfareunpaid,Ashmont,Boston,42.284097,-71.063445,True,3,
392,Warren St @ Maywood St,Boston,42.318157,-71.081788,True,0,3.0
door-cntsq-western,Western Ave,Cambridge,42.365635,-71.104304,False,2,
node-crtst-ssexit-farepaid,Courthouse,Boston,,,True,3,
node-714-bridge,Orient Heights,Boston,42.386783,-71.004738,True,3,
1269,Washington St @ Snow St,Boston,42.34688,-71.148221,True,0,3.0
place-andrw,Andrew,Boston,42.330154,-71.057655,True,1,
1984,Boylston St @ Hammond St,Brookline,42.323275,-71.163979,True,0,3.0
node-sstat-420sl-sl,South Station,Boston,,,True,3,
9070028,Community College - Rutherford Ave @ Austin St,Boston,42.374668,-71.06832,True,0,3.0
DB-2230-02,Morton Street,Boston,42.280994,-71.085475,True,0,2.0
5839,Bennington St @ Trident St,Boston,42.385555,-71.010303,True,0,3.0
2270,Massachusetts Ave @ Cedar St,Cambridge,42.397954,-71.13112,True,0,3.0
111,Mt Vernon St @ South Point Dr,Boston,42.317184,-71.040238,True,0,3.0
463,Washington St @ Bowdoin St,Boston,42.299691,-71.073911,True,0,3.0
332,Dorchester Ave @ Banton St,Boston,42.288313,-71.063639,True,0,3.0
5884,Boardman St @ Leyden St,Boston,42.390844,-71.012513,True,0,3.0
2318,Massachusetts Ave opp Walden St,Cambridge,42.391505,-71.123235,True,0,3.0
Forest Hills-02,Forest Hills,Boston,42.300972,-71.114283,True,0,1.0
node-393-bottom,North Station,Boston,42.365454,-71.060184,True,3,
node-alfcl-groundparkingstairs-top,Alewife,Cambridge,42.395867,-71.141889,True,3,
door-portr-elevator985,Somerville Ave (Elevator),Cambridge,42.388389,-71.118992,True,2,
303,Dorchester Ave @ Edison Green,Boston,42.319181,-71.056844,True,0,3.0
70240,Prudential,Boston,42.34557,-71.081696,True,0,0.0
9070012,Massachusetts Avenue - Columbus Ave @ Northampton St,Boston,42.340219,-71.082397,True,0,3.0
door-spmnl-nashuael,"Nashua St, Spaulding Rehab Hospital (Elevator)",Boston,42.366856,-71.067733,True,2,
6571,S Huntington Ave @ Bynner St,Boston,42.32381,-71.112191,True,0,3.0
node-rugg-bus1stairs-lobby,Ruggles,Boston,,,True,3,
place-WML-0035,Boston Landing,Boston,42.357293,-71.139883,True,1,
node-crtst-wtcmain-fareunpaid,Courthouse,Boston,,,True,3,
70040,Government Center,Boston,42.359705,-71.059215,True,0,1.0
9070178,Brookline Hills - Boylston St @ Cypress St,Brookline,42.330044,-71.126602,True,0,3.0
518,Washington St @ Ashmont St,Boston,42.285485,-71.071094,True,0,3.0
node-hymnl-wbstairs-midtlobby,Hynes Convention Center,Boston,,,True,3,
node-astao-719-platform,Assembly,Somerville,42.392237,-71.077218,True,3,
2462,Rindge Ave opp Middlesex St,Cambridge,42.393429,-71.131424,True,0,3.0
1191,Cambridge St @ Lincoln St,Boston,42.357458,-71.128045,True,0,3.0
1186,Washington St @ Bray St,Boston,42.317182,-71.097046,True,0,3.0
1280,Washington St @ Gardner Path,Brookline,42.336982,-71.12648,True,0,3.0
DB-2222-02,Blue Hill Avenue,Boston,42.271466,-71.095782,True,0,2.0
1,Washington St opp Ruggles St,Boston,42.330957,-71.082754,True,0,3.0
DB-2265-02,Newmarket,Boston,42.327415,-71.065674,True,0,2.0
5450,Eagle St @ Lexington St,Boston,42.381369,-71.027724,True,0,3.0
70264,Cedar Grove,Boston,42.279693,-71.060381,True,0,0.0
569,Dorchester Ave @ Valley Rd,Boston,42.278091,-71.066507,True,0,3.0
2390,Pearl St @ Walnut St,Somerville,42.387336,-71.093312,True,0,3.0
6519,Turtle Pond Pkwy @ Alwin St,Boston,42.253848,-71.138901,True,0,3.0
9070002,Green Street - Amory St @ Green St,Boston,42.310334,-71.107185,True,0,3.0
16500,950 American Legion Hwy,Boston,42.274306,-71.116515,True,0,3.0
1193,Cambridge St @ Franklin St,Boston,42.355551,-71.132875,True,0,3.0
DB-2240-01,Talbot Avenue,Boston,42.292246,-71.07814,True,0,2.0
node-forhl-splatstairs-platform,Forest Hills,Boston,42.300596,-71.114255,True,3,
door-chncl-ogelevator,Elevator (Oak Grove),Boston,42.352628,-71.062443,True,2,
10633,Washington St @ Rosecliff St,Boston,42.282087,-71.132727,True,0,3.0
node-380-platform,Wood Island,Boston,42.379548,-71.022886,True,3,
390,Warren St @ Quincy St,Boston,42.316257,-71.082891,True,0,3.0
9070185,Kenmore - Commonwealth Ave @ Kenmore St,Boston,42.34916,-71.0949,True,0,3.0
11868,5 Walter St opp Hewlett St,Boston,42.289151,-71.133832,True,0,3.0
node-alfcl-egaragestairs-fifth,Alewife,Cambridge,42.395699,-71.141278,True,3,
node-astao-442-ground,Assembly,Somerville,42.393272,-71.077691,True,3,
node-jfk-bracolfareunpaid,JFK/UMass,Boston,42.321178,-71.052378,True,3,
node-aqucl-ebstatestairs-platform,Aquarium,Boston,,,True,3,
node-orhte-ibpaidstairs-platform,Orient Heights,Boston,42.386782,-71.004888,True,3,
node-jfk-ashcolstair-lobby,JFK/UMass,Boston,42.321284,-71.052585,True,3,
place-mvbcl,Maverick,Boston,42.369119,-71.03953,True,1,
node-alfcl-egaragestairs-second,Alewife,Cambridge,42.395783,-71.141223,True,3,
node-dwnxg-stair8-ol,Downtown Crossing,Boston,,,True,3,
node-408-platform,Airport,Boston,42.374207,-71.030049,True,3,
372,Talbot Ave @ Southern Ave,Boston,42.29058,-71.073109,True,0,3.0
5220,Centre St @ Fletcher St,Boston,42.291107,-71.139812,True,0,3.0
NEC-2287-13,South Station,Boston,42.350742,-71.05493,True,0,2.0
node-north-eaststairs-bottom,North Station,Boston,,,True,3,
2184,Concord Ave @ Moulton St,Cambridge,42.389704,-71.148279,True,0,3.0
16538,Chauncy St @ Summer St,Boston,42.354271,-71.059508,True,0,3.0
NEC-2287-10,South Station,Boston,42.351034,-71.054958,True,0,2.0
243,Northern Ave @ D St,Boston,42.348896,-71.039266,True,0,3.0
41141,Stony Brook Station - Shuttle,Boston,42.316885,-71.102951,True,0,3.0
node-124-platform,Andrew,Boston,,,True,3,
node-cntsq-prospectstair-platform,Central,Cambridge,,,True,3,
1756,107 Heath St opp Bickford Ave,Boston,42.326391,-71.102195,True,0,3.0
node-720-platform,Government Center,Boston,42.359606,-71.059409,True,3,
node-149-lobby,Tufts Medical Center,Boston,,,True,3,
node-aqucl-statefareunpaid,Aquarium,Boston,,,True,3,
2396,Pearl St @ Walnut St,Somerville,42.387354,-71.093038,False,0,3.0
NB-0072-B0,Bellevue - Belgrade Ave @ Iona St,Boston,42.286077,-71.145052,True,0,3.0
88801,350 Summer St,Boston,42.34886,-71.04753,True,0,3.0
node-wimnl-love-farepaid,Wood Island,Boston,42.379557,-71.022953,True,3,
70254,Mission Park,Boston,42.333092,-71.10968,False,0,0.0
1512,Bowdoin St @ Bowdoin Pk,Boston,42.305849,-71.067582,True,0,3.0
node-north-centerstairs-bottom,North Station,Boston,42.365266,-71.060264,True,3,
5100,Washington St @ W Dedham St,Boston,42.340497,-71.071317,True,0,3.0
FR-0034,Porter,Cambridge,42.388401,-71.119148,True,0,2.0
1239,Tremont St @ Marginal St,Boston,42.34818,-71.067595,True,0,3.0
node-435-platform,Arlington,Boston,,,True,3,
2911,Columbia Rd @ Bird St,Boston,42.314688,-71.067432,True,0,3.0
node-state-oldstate-fareunpaid,State,Boston,,,True,3,
5902,Lexington St @ Meridian St,Boston,42.377179,-71.039091,True,0,3.0
place-nuniv,Northeastern University,Boston,42.340401,-71.088806,True,1,
1204,Birmingham Pkwy @ Soldiers Field Rd,Boston,42.358663,-71.157969,True,0,3.0
NB-0076-B0,Highland - Centre St @ Corey St,Boston,42.286119,-71.155081,True,0,3.0
70156,Arlington,Boston,42.351902,-71.070893,True,0,0.0
NEC-2237-05,Forest Hills,Boston,42.301105,-71.113625,True,0,2.0
2605,McGrath Hwy opp Twin City Plaza,Somerville,42.374017,-71.082383,True,0,3.0
9270022,State - Congress St @ State St,Boston,42.359546,-71.057192,True,0,3.0
node-astao-folplatstair-platform,Assembly,Somerville,42.392943,-71.07727,True,3,
node-mgngl-ramp-top,Magoun Square,Somerville,42.393326,-71.106128,True,3,
node-hymnl-massentrance-lobby,Hynes Convention Center,Boston,,,True,3,
node-397-street,Aquarium,Boston,,,True,3,
5892,202 Orient Ave,Boston,42.390854,-71.008241,True,0,3.0
1330,Humboldt Ave @ Waumbeck St,Boston,42.314457,-71.088358,True,0,3.0
5232,Morton St opp Shattuck Hospital,Boston,42.298561,-71.102226,False,0,3.0
node-397-landing,Aquarium,Boston,,,True,3,
node-asmnl-radfarepaid,Ashmont,Boston,42.283572,-71.06297,True,3,
place-brdwy,Broadway,Boston,42.342622,-71.056967,True,1,
2095,Huron Ave @ Larch Rd,Cambridge,42.380242,-71.14372,True,0,3.0
door-sstat-bus,South Station Bus Terminal,Boston,42.35069,-71.056121,True,2,
2521,Hampshire St @ Cardinal Medeiros Ave,Cambridge,42.366617,-71.092051,True,0,3.0
70245,Museum of Fine Arts,Boston,42.337875,-71.09524,True,0,0.0
602,South St @ Taft Hill Terr,Boston,42.286987,-71.128796,True,0,3.0
1884,Weld St @ Willow St,Boston,42.292196,-71.15561,True,0,3.0
2119,Belmont St @ Sullivan Rd,Cambridge,42.375167,-71.154041,True,0,3.0
place-DB-2249,Four Corners/Geneva,Boston,42.305037,-71.076833,True,1,
70151,Kenmore,Boston,42.348949,-71.095169,True,0,0.0
163,W Broadway @ B St,Boston,42.34072,-71.053732,True,0,3.0
11389,Huntington Ave @ Prudential Station,Boston,42.345355,-71.081535,True,0,3.0
8973,River St opp Vallaro Rd,Boston,42.2433,-71.140102,True,0,3.0
55,Washington St @ Massachusetts Ave,Boston,42.336361,-71.077214,True,0,3.0
node-bbsta-w57stairs-platform,Back Bay,Boston,,,True,3,
6498,Hyde Park Ave opp Ramsdell Ave,Boston,42.276855,-71.1197,True,0,3.0
node-412-landing,Courthouse,Boston,,,True,3,
6550,Lincoln St @ Essex St,Boston,42.352188,-71.057992,True,0,3.0
node-dwnxg-macysstairs-lobby,Downtown Crossing,Boston,,,True,3,
1294,Washington St @ Corey Rd,Boston,42.342466,-71.140502,True,0,3.0
154,W Broadway @ D St,Boston,42.339188,-71.051503,True,0,3.0
781,Centre St @ Lagrange St,Boston,42.280826,-71.158096,True,0,3.0
9170047,Airport,Boston,42.373878,-71.029861,True,0,3.0
DB-2222,Blue Hill Avenue,Boston,42.271466,-71.095782,True,0,2.0
node-505-lobby,Porter,Cambridge,42.388342,-71.11893,True,3,
door-unsqu-somerville,Prospect St,Somerville,42.377647,-71.094856,True,2,
308,Dorchester Ave @ Pearl St,Boston,42.314548,-71.056932,True,0,3.0
86434,Cummins Hwy @ Rosewood St,Boston,42.269278,-71.096861,True,0,3.0
node-longw-estairs-landing,Longwood,Brookline,42.34142,-71.110053,True,3,
777,Spring St @ Baker St,Boston,42.27591,-71.16684,True,0,3.0
node-north-valentiexite-fareunpaid,North Station,Boston,42.365125,-71.059868,True,3,
node-harsq-upperramp-lobby,Harvard,Cambridge,42.373465,-71.119242,True,3,
563,Geneva Ave @ Olney St,Boston,42.304962,-71.07428,True,0,3.0
85563,Baker St @ VFW Pkwy,Boston,42.287566,-71.171457,True,0,3.0
BNT-0000-07,North Station,Boston,42.366561,-71.062713,True,0,2.0
Boat-Logan,Logan Airport Ferry Terminal,Boston,42.359789,-71.02734,True,0,4.0
2429,Rindge Ave @ Pemberton St,Cambridge,42.392521,-71.125386,True,0,3.0
1429,Cambridge St @ Trowbridge St,Cambridge,42.374944,-71.109935,True,0,3.0
node-411-sl,South Station,Boston,,,True,3,
10777,Spring St @ Cass St,Boston,42.27717,-71.164194,True,0,3.0
node-403-lobby,World Trade Center,Boston,,,True,3,
door-alfcl-pathbusway,"Buses, Alewife Path",Cambridge,42.395643,-71.141275,True,2,
door-andrw-elevator,Elevator,Boston,42.330017,-71.057684,True,2,
1278,Washington St @ Winthrop Path,Brookline,42.338307,-71.131602,True,0,3.0
node-symcl-eb-midtop,Symphony,Boston,,,True,3,
70204,Haymarket,Boston,42.363021,-71.05829,True,0,0.0
28543,Massachusetts Ave Station - Shuttle,Boston,42.340285,-71.081964,True,0,3.0
NEC-2287-11,South Station,Boston,42.351034,-71.054958,True,0,2.0
node-143-platform,Back Bay,Boston,,,True,3,
6530,River St @ Adams St,Boston,42.25298,-71.130004,True,0,3.0
5201,Preble St @ Old Colony Ave,Boston,42.329204,-71.052827,True,0,3.0
node-state-statestreetstairs-lobby,State,Boston,,,True,3,
door-dwnxg-winter,"Washington St, Winter St",Boston,42.355362,-71.06072,True,2,
