BLDG_ID,BLDG_NAME,ADDRESS,CITY,ZIPCODE,CSP_SCH_ID,SCH_ID,SCH_NAME,SCH_LABEL,SCH_TYPE,SHARED,COMPLEX,shape_wkt,POINT_X,POINT_Y
111.000000000000000,Hennigan Bldg,200 Heath Street,Jamaica Plain,02130,4230.000000000000000,4230.000000000000000,Hennigan K-8,Hennigan K-8,K-8,Shared, ,POINT (-71.106910085999971 42.325613458000078),-71.106910085999971,42.325613458000078
76.000000000000000,Mattapan Eec Bldg,108 Babson Street,Mattapan,02126,4440.000000000000000,4440.000000000000000,Ellison/ Parks ELC,Ellison/ Parks ELC,ELC, , ,POINT (-71.091890000999967 42.271779999000046),-71.091890000999967,42.271779999000046
106.000000000000000,Greater Egleston High,80 School Street,Roxbury,02119,1430.000000000000000,1430.000000000000000,Greater Egleston High,Greater Egleston HS,HS, , ,POINT (-71.099290000999986 42.314120000000059),-71.099290000999986,42.314120000000059
72.000000000000000,Dorchester Ed. Bldg #1 - Main,9 Peacevale Road,Dorchester,02124,1459.000000000000000,1459.000000000000000,TechBoston Acad Lower (6-9),TechBoston Lower (6-9),6/7-12,Shared, ,POINT (-71.076790862999985 42.287783495000042),-71.076790862999985,42.287783495000042
123.000000000000000,Agassiz Building,20 Child St,Jamaica Plain,02130,4285.000000000000000,4285.000000000000000,Mission Hill K-8,Mission Hill K-8,K-8,Shared, ,POINT (-71.113866835999943 42.307026492000034),-71.113866835999943,42.307026492000034
123.000000000000000,Agassiz Building,20 Child St,Jamaica Plain,02130,1053.000000000000000,1053.000000000000000,Margarita Muniz Academy,Muniz Academy,HS,Shared, ,POINT (-71.114481578999971 42.30719963100006),-71.114481578999971,42.307199631000060
30.000000000000000,Emerson Building,6 Shirley St,Roxbury,02119,4123.000000000000000,4123.000000000000000,Dudley Street Neighborhood Charter School,Dudley St NCS,ES, , ,POINT (-71.073373068999956 42.321918807000031),-71.073373068999956,42.321918807000031
114.000000000000000,Farragut Building,10 Fenwood Road,Jamaica Plain,02115,1440.000000000000000,1440.000000000000000,Kennedy Health Careers Academy,Kennedy HCA,HS, , ,POINT (-71.106563059999985 42.333922759000075),-71.106563059999985,42.333922759000075
89.000000000000000,Hyde Park EC,655 Metropolitan Ave,Hyde Park,02136,1195.000000000000000,1195.000000000000000,Community Leadership Academy,BCLA,HS,Shared, ,POINT (-71.117885460999958 42.263219244000027),-71.117885460999958,42.263219244000027
1000.000000000000000,585 Commercial Bldg,585 Commercial Street,Boston,02109,4381.000000000000000,4381.000000000000000,Eliot K-8,Eliot K-8,K-8, , ,POINT (-71.057175579999978 42.368326551000052),-71.057175579999978,42.368326551000052
52.000000000000000,Higginson Bldg,160 Harrishof Street,Roxbury,02119,4241.000000000000000,4241.000000000000000,Higginson Elementary,Higginson (K-2),ES, , ,POINT (-71.092028970999934 42.317651525000031),-71.092028970999934,42.317651525000031
0.000000000000000,Alighieri Bldg,37 Gove St.,East Boston,02128,4321.000000000000000,4321.000000000000000,Alighieri Montessori,Alighieri,ES, , ,POINT (-71.037939496999968 42.371559760000025),-71.037939496999968,42.371559760000025
0.000000000000000,Church Street Bldg,20 Church Street,Boston,02116,1215.000000000000000,1215.000000000000000,Boston Adult Tech Acad,BATA,Special, , ,POINT (-71.068148942999983 42.348761039000067),-71.068148942999983,42.348761039000067
65.000000000000000,Cleveland Bldg,11 Charles Street,Dorchester,02122,1064.000000000000000,1064.000000000000000,Dorchester Academy,Dorchester Academy,HS,Shared, ,POINT (-71.061820573999967 42.300812669000038),-71.061820573999967,42.300812669000038
139.000000000000000,Taft Bldg,20 Warren Street,Brighton,02135,1470.000000000000000,1470.000000000000000,Boston Green Academy,Boston Green Academy,6/7-12,Shared, ,POINT (-71.145960439999953 42.350432056000045),-71.145960439999953,42.350432056000045
150.000000000000000,Burke High School Bldg,60 Washington Street,Dorchester,02121,1260.000000000000000,1260.000000000000000,Dearborn Middle School,Dearborn MS,6/7-12,Shared, ,POINT (-71.080807110999956 42.307386505000068),-71.080807110999956,42.307386505000068
