Park_Name,Play_Name,Neighbor,OS_ID,Asset,asset_deta,Asset_use1,Asset_use2,Asset_use3,Age,shape_wkt,POINT_X,POINT_Y
Marcella Playground,N/A,Roxbury,187,Athletic Field,Baseball,N/A,Natural Turf,UA,N/A,POINT (-71.096254020999936 42.322530793000055),-71.096254020999936,42.322530793000055
Peter Looney Park,N/A,Charlestown,235,Tennis,Full,Pickleball x 3,N/A,N/A,N/A,POINT (-71.065501137999945 42.374318963000064),-71.065501137999945,42.374318963000064
Smith Playground,N/A,Allston-Brighton,284,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.130901352999956 42.365561028000059),-71.130901352999956,42.365561028000059
Clarendon Street Playlot,N/A,Back Bay/Beacon Hill,58,Playground,N/A,N/A,N/A,N/A,5-12,POINT (-71.076527602999988 42.35288422900004),-71.076527602999988,42.352884229000040
Clarendon Street Playlot,N/A,Back Bay/Beacon Hill,58,Playground,N/A,N/A,N/A,N/A,2-5,POINT (-71.076415803999964 42.352723028000071),-71.076415803999964,42.352723028000071
Clarendon Street Playlot,N/A,Back Bay/Beacon Hill,58,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.076623067999947 42.352643355000055),-71.076623067999947,42.352643355000055
Mother's Rest at Four Corners,N/A,Dorchester,205,Playground,UA,N/A,N/A,N/A,"2-5,5-12",POINT (-71.071770173999937 42.297707955000078),-71.071770173999937,42.297707955000078
Moakley Park,N/A,South Boston,200,Athletic Field,Lacrosse,N/A,Natural Turf,NO,N/A,POINT (-71.049449165999988 42.32711118900005),-71.049449165999988,42.327111189000050
Moakley Park,N/A,South Boston,200,Athletic Field,Combo,"Soccer,Rugby",Natural Turf,UA,N/A,POINT (-71.050465201999941 42.327086662000056),-71.050465201999941,42.327086662000056
Moakley Park,N/A,South Boston,200,Street Hockey,N/A,N/A,N/A,N/A,N/A,POINT (-71.050508539999953 42.329642830000068),-71.050508539999953,42.329642830000068
Rink Grounds,N/A,Dorchester,3109,Parking Lot,N/A,UA,UA,N/A,N/A,POINT (-71.044344348999971 42.28799405400008),-71.044344348999971,42.287994054000080
Franklin Park,N/A,Roxbury,124,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.090205044999948 42.297876772000052),-71.090205044999948,42.297876772000052
McGann Park,N/A,Hyde Park,192,Playground,N/A,N/A,N/A,N/A,"2-5,5-12",POINT (-71.127704966999943 42.264425690000053),-71.127704966999943,42.264425690000053
McGann Park,N/A,Hyde Park,192,Drinking Fountain,UA,M-Elkay ,N/A,N/A,N/A,POINT (-71.12751528299998 42.264481724000063),-71.127515282999980,42.264481724000063
Garvey Playground,N/A,Dorchester,130,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.045267617999968 42.287655689000076),-71.045267617999968,42.287655689000076
Garvey Playground,N/A,Dorchester,130,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.045508405999954 42.287507575000063),-71.045508405999954,42.287507575000063
Quincy Street Play Area,N/A,Roxbury,250,Fitness Equipment,N/A,N/A,N/A,N/A,UA,POINT (-71.079432581999981 42.314756586000044),-71.079432581999981,42.314756586000044
McConnell Park,N/A,Dorchester,191,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.052509289999989 42.308118648000061),-71.052509289999989,42.308118648000061
McConnell Park,N/A,Dorchester,191,Restroom,Portable Restroom Pad,N/A,N/A,Pad Capacity: 2,N/A,POINT (-71.05305187099998 42.308026414000039),-71.053051870999980,42.308026414000039
Savin Hill Park,N/A,Dorchester,276,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.048392674999945 42.310168669000063),-71.048392674999945,42.310168669000063
Little Scobie Playground,N/A,Roxbury,181,Skate Spot,N/A,N/A,N/A,N/A,N/A,POINT (-71.08060514899995 42.322922606000077),-71.080605148999950,42.322922606000077
Hunt Playground,N/A,Mattapan,6,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.096588939999947 42.274771636000025),-71.096588939999947,42.274771636000025
Garvey Playground,N/A,Dorchester,130,Athletic Field,Combo,"Baseball,Football,Lacrosse",Artificial Turf,UA,N/A,POINT (-71.04572679599994 42.288182721000055),-71.045726795999940,42.288182721000055
Doherty/Gibson Playground,N/A,Dorchester,88,Athletic Field,Softball,N/A,Natural Turf,UA,N/A,POINT (-71.061352296999985 42.297974317000069),-71.061352296999985,42.297974317000069
Iacono/Readville Playground,N/A,Hyde Park,160,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.135762317999934 42.239435566000054),-71.135762317999934,42.239435566000054
Dorchester Park,N/A,Dorchester,90,Athletic Field,Baseball,N/A,Natural Turf,N/A,N/A,POINT (-71.063257829999941 42.278193055000031),-71.063257829999941,42.278193055000031
Dorchester Park,N/A,Dorchester,90,Athletic Field,Little League,N/A,Natural Turf,UA,N/A,POINT (-71.061513519999949 42.276163175000079),-71.061513519999949,42.276163175000079
Franklin Park,N/A,Roxbury,124,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.096722394999972 42.31002483900005),-71.096722394999972,42.310024839000050
Franklin Park,N/A,Roxbury,124,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.091663679999954 42.308940879000033),-71.091663679999954,42.308940879000033
Franklin Park,N/A,Roxbury,124,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.091702335999969 42.307921155000031),-71.091702335999969,42.307921155000031
Roberts Playground,N/A,Dorchester,265,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.07267974399997 42.285546367000052),-71.072679743999970,42.285546367000052
Roberts Playground,N/A,Dorchester,265,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.072766018999971 42.286081166000031),-71.072766018999971,42.286081166000031
Cutillo Park,N/A,Central Boston,77,Basketball,Full,Tri-Cycle Track,N/A,N/A,N/A,POINT (-71.05647849099995 42.363614633000054),-71.056478490999950,42.363614633000054
Cutillo Park,N/A,Central Boston,77,Playground,N/A,N/A,N/A,N/A,5-12,POINT (-71.056227295999975 42.363615134000042),-71.056227295999975,42.363615134000042
Cutillo Park,N/A,Central Boston,77,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.056280250999976 42.363392710000028),-71.056280250999976,42.363392710000028
Cutillo Park,N/A,Central Boston,77,Drinking Fountain,"Drinking, Bottle Filler",N/A,N/A,N/A,N/A,POINT (-71.056404480999959 42.363545545000079),-71.056404480999959,42.363545545000079
Roberts Playground,N/A,Dorchester,265,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.073076327999956 42.286233057000061),-71.073076327999956,42.286233057000061
Jefferson Playground,N/A,Jamaica Plain,165,Athletic Field,Baseball,N/A,N/A,N/A,N/A,POINT (-71.108614317999979 42.326028036000025),-71.108614317999979,42.326028036000025
Doherty/Gibson Playground,N/A,Dorchester,88,Athletic Field,Baseball,UA,Natural Turf,UA,N/A,POINT (-71.062109074999967 42.297079188000055),-71.062109074999967,42.297079188000055
Healy Playground,N/A,Roslindale,149,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.123668159999966 42.28754095100004),-71.123668159999966,42.287540951000040
Healy Playground,N/A,Roslindale,149,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.124166601999946 42.287932011000066),-71.124166601999946,42.287932011000066
Healy Playground,N/A,Roslindale,149,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.125440697999977 42.288617750000071),-71.125440697999977,42.288617750000071
Billings Field,N/A,West Roxbury,23,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.156696930999942 42.28198423300006),-71.156696930999942,42.281984233000060
Hynes Playground,N/A,West Roxbury,159,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.153315608999947 42.295174499000041),-71.153315608999947,42.295174499000041
Msgr. Reynolds Playground,N/A,South End,202,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.070734197999968 42.340473440000039),-71.070734197999968,42.340473440000039
Peters Park I,N/A,South End,236,Drinking Fountain,Drinking ,N/A,N/A,N/A,N/A,POINT (-71.067645691999985 42.343510956000046),-71.067645691999985,42.343510956000046
Carter Playground,N/A,Roxbury,43,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.085595582999986 42.339280150000036),-71.085595582999986,42.339280150000036
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Basketball,Full,N/A,N/A,N/A,N/A,POINT (-71.108356514999969 42.307652955000037),-71.108356514999969,42.307652955000037
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Basketball,Full,N/A,N/A,N/A,N/A,POINT (-71.108449721999989 42.307512614000075),-71.108449721999989,42.307512614000075
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Tennis,Full,N/A,N/A,N/A,N/A,POINT (-71.107295517999944 42.308401359000072),-71.107295517999944,42.308401359000072
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Tennis,Full,N/A,N/A,N/A,N/A,POINT (-71.107421581999972 42.308474255000078),-71.107421581999972,42.308474255000078
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Tennis,Full,N/A,N/A,N/A,N/A,POINT (-71.107554350999976 42.308540209000057),-71.107554350999976,42.308540209000057
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Pickleball,Full,N/A,N/A,N/A,N/A,POINT (-71.107723655999962 42.308339411000077),-71.107723655999962,42.308339411000077
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Pickleball,Full,N/A,N/A,N/A,N/A,POINT (-71.107644294999943 42.308297798000069),-71.107644294999943,42.308297798000069
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Pickleball,Full,N/A,N/A,N/A,N/A,POINT (-71.107553558999939 42.308250294000061),-71.107553558999939,42.308250294000061
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Pickleball,Full,N/A,N/A,N/A,N/A,POINT (-71.107479919999946 42.308207959000072),-71.107479919999946,42.308207959000072
English H.S. Athletic Fields,N/A,Jamaica Plain,107,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.107496000999959 42.308077413000035),-71.107496000999959,42.308077413000035
LoPresti Park,N/A,East Boston,182,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.043339366999987 42.370193487000051),-71.043339366999987,42.370193487000051
LoPresti Park,N/A,East Boston,182,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.043162569999936 42.369699320000052),-71.043162569999936,42.369699320000052
Leo F. McCarthy Playground,N/A,Charlestown,101,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.068082367999978 42.379337686000042),-71.068082367999978,42.379337686000042
Doris F. Tillman Playground,N/A,Roxbury,174,Drinking Fountain,Drinking ,N/A,N/A,N/A,N/A,POINT (-71.090597758999934 42.32712491500007),-71.090597758999934,42.327124915000070
Medal of Honor Park,N/A,South Boston,196,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.032608299999936 42.337048841000069),-71.032608299999936,42.337048841000069
East Boston Memorial Park I,N/A,East Boston,98,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.031345254999962 42.371650514000066),-71.031345254999962,42.371650514000066
Smith Playground,N/A,Allston-Brighton,284,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.131288069999982 42.366464028000053),-71.131288069999982,42.366464028000053
Moakley Park,N/A,South Boston,200,Pickleball,N/A,N/A,N/A,N/A,N/A,POINT (-71.049453059999962 42.325709071000063),-71.049453059999962,42.325709071000063
Moakley Park,N/A,South Boston,200,Pickleball,N/A,N/A,N/A,N/A,N/A,POINT (-71.049287164999953 42.325691937000045),-71.049287164999953,42.325691937000045
Flaherty Park,N/A,South Boston,118,Drinking Fountain,Drinking ,N/A,N/A,N/A,N/A,POINT (-71.052947049999943 42.341876134000074),-71.052947049999943,42.341876134000074
A Street Park,N/A,South Boston,335,Drinking Fountain,"Pet,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.053184792999957 42.343365385000027),-71.053184792999957,42.343365385000027
A Street Park,N/A,South Boston,335,Drinking Fountain,Drinking ,N/A,N/A,N/A,N/A,POINT (-71.053341039999964 42.343365669000036),-71.053341039999964,42.343365669000036
Cuneo Park,N/A,East Boston,74,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.016955638999946 42.383712544000048),-71.016955638999946,42.383712544000048
LoPresti Park,N/A,East Boston,182,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.043647374999978 42.370414185000072),-71.043647374999978,42.370414185000072
LoPresti Park,N/A,East Boston,182,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.042960280999978 42.369943081000031),-71.042960280999978,42.369943081000031
McConnell Park,N/A,Dorchester,191,Drinking Fountain,"Bottle Filler,Drinking",N/A,N/A,N/A,N/A,POINT (-71.053088055999979 42.309448547000045),-71.053088055999979,42.309448547000045
Harambee Park,N/A,Dorchester,142,Drinking Fountain,Drinking ,N/A,N/A,N/A,N/A,POINT (-71.081603369999982 42.29265145200003),-71.081603369999982,42.292651452000030
Elliot Norton Park,N/A,Central Boston,104,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.065832867999973 42.349070552000057),-71.065832867999973,42.349070552000057
Brophy Park,N/A,East Boston,33,Drinking Fountain,Drinking ,N/A,N/A,N/A,N/A,POINT (-71.033200138999973 42.365837843000065),-71.033200138999973,42.365837843000065
The Fenway I,N/A,Fenway/Longwood,2194,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.09226819099996 42.341458956000054),-71.092268190999960,42.341458956000054
Moakley Park,N/A,South Boston,200,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.051291037999988 42.32452780400007),-71.051291037999988,42.324527804000070
Charlestown H.S. Athletic Fields,N/A,Charlestown,51,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.059533906999945 42.381644033000043),-71.059533906999945,42.381644033000043
Charlestown H.S. Athletic Fields,N/A,Charlestown,51,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.060117213999945 42.381248171000038),-71.060117213999945,42.381248171000038
Harambee Park,N/A,Dorchester,142,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.084344294999937 42.291129535000039),-71.084344294999937,42.291129535000039
Harambee Park,N/A,Dorchester,142,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.087776123999959 42.293371070000035),-71.087776123999959,42.293371070000035
Harambee Park,N/A,Dorchester,142,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.083607130999951 42.292853114000025),-71.083607130999951,42.292853114000025
Puopolo Playground,N/A,Central Boston,248,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.054696022999963 42.368072317000042),-71.054696022999963,42.368072317000042
Langone Park,N/A,Central Boston,175,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.05652556299998 42.368525076000026),-71.056525562999980,42.368525076000026
Madison Park H.S. Athletic Fields,N/A,Roxbury,183,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.086282123999979 42.332378610000035),-71.086282123999979,42.332378610000035
Hunt Playground,N/A,Mattapan,6,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.097947251999983 42.275195506000045),-71.097947251999983,42.275195506000045
Children's Park,N/A,Dorchester,55,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.078241402999936 42.310696953000047),-71.078241402999936,42.310696953000047
Cassidy Playground,N/A,Allston-Brighton,44,Drinking Fountain,Bottle Filler ,N/A,N/A,N/A,N/A,POINT (-71.151787218999971 42.334062720000077),-71.151787218999971,42.334062720000077
Cassidy Playground,N/A,Allston-Brighton,44,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.151284779999969 42.335316938000062),-71.151284779999969,42.335316938000062
Crawford Street Playground,N/A,Roxbury,73,Playground,N/A,N/A,N/A,N/A,"2-5,5-12",POINT (-71.092199185999959 42.315889483000035),-71.092199185999959,42.315889483000035
Crawford Street Playground,N/A,Roxbury,73,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.092701400999943 42.315205336000076),-71.092701400999943,42.315205336000076
Crawford Street Playground,N/A,Roxbury,73,Tricycle Track,N/A,N/A,N/A,N/A,N/A,POINT (-71.092500620999942 42.315703377000034),-71.092500620999942,42.315703377000034
Crawford Street Playground,N/A,Roxbury,73,Athletic Field,Softball,N/A,Natural Turf,N/A,N/A,POINT (-71.092866400999981 42.315525336000064),-71.092866400999981,42.315525336000064
Crawford Street Playground,N/A,Roxbury,73,Drinking Fountain,"Drinking, Bottle Filler",N/A,N/A,N/A,N/A,POINT (-71.092345288999979 42.315796969000075),-71.092345288999979,42.315796969000075
Langone Park,N/A,Central Boston,175,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.055749501999969 42.368406057000072),-71.055749501999969,42.368406057000072
Malcolm X Park,N/A,Roxbury,186,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.089674500999934 42.32240459500008),-71.089674500999934,42.322404595000080
Hunt Playground,N/A,Mattapan,6,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.097557638999945 42.27457835000007),-71.097557638999945,42.274578350000070
South Street Mall & Courts,N/A,Jamaica Plain,288,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.11529154699997 42.307802120000076),-71.115291546999970,42.307802120000076
Hynes Playground,N/A,West Roxbury,159,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.153354627999988 42.295397384000069),-71.153354627999988,42.295397384000069
Hunt Playground,N/A,Mattapan,6,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.096415444999934 42.275094625000065),-71.096415444999934,42.275094625000065
Quincy Street Play Area,N/A,Roxbury,250,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.079411270999969 42.314781544000027),-71.079411270999969,42.314781544000027
Ronan Park,N/A,Dorchester,268,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.063092153999946 42.303936573000044),-71.063092153999946,42.303936573000044
Ronan Park,N/A,Dorchester,268,Drinking Fountain,"BottleFiller,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.062219436999953 42.304735443000027),-71.062219436999953,42.304735443000027
Smith Playground,N/A,Allston-Brighton,284,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.131337405999943 42.366447261000076),-71.131337405999943,42.366447261000076
Arnold Arboretum,N/A,Jamaica Plain,11,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.127531701999942 42.291267431000051),-71.127531701999942,42.291267431000051
Ross Playground,N/A,Hyde Park,270,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.111743385999944 42.263347445000079),-71.111743385999944,42.263347445000079
Reservation Road Park,N/A,Hyde Park,256,Flagpole,Unlit ,25,Aluminum ,USA 5X8,N/A,POINT (-71.128828222999971 42.249887821000073),-71.128828222999971,42.249887821000073
Dennis Street Park,N/A,Roxbury,85,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.074536528999943 42.322332735000032),-71.074536528999943,42.322332735000032
Medal of Honor Park,N/A,South Boston,196,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.032293808999952 42.33716251900006),-71.032293808999952,42.337162519000060
Buckley Playground,N/A,South Boston,35,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.04904660699998 42.33912424600004),-71.049046606999980,42.339124246000040
Downer Avenue Playground,N/A,Dorchester,92,Drinking Fountain,Pet,N/A,N/A,N/A,N/A,POINT (-71.06198406599998 42.311778639000067),-71.061984065999980,42.311778639000067
,N/A,,,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.088375920999965 42.315177910000045),-71.088375920999965,42.315177910000045
Doherty/Gibson Playground,N/A,Dorchester,88,Flagpole,Unlit ,50,Fiberglass ,N/A,N/A,POINT (-71.061941281999964 42.297584563000044),-71.061941281999964,42.297584563000044
Union Park Street Playground,N/A,South End,309,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.065447094999968 42.339636170000063),-71.065447094999968,42.339636170000063
Smith Playground,N/A,Allston-Brighton,284,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.131499513999984 42.364963388000035),-71.131499513999984,42.364963388000035
Smith Playground,N/A,Allston-Brighton,284,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.132128532999957 42.364603872000032),-71.132128532999957,42.364603872000032
Marcella Playground,N/A,Roxbury,187,Drinking Fountain,"Bottle Filler,Drinking ",NA,N/A,N/A,N/A,POINT (-71.096509078999986 42.322027880000064),-71.096509078999986,42.322027880000064
Hunt Playground,N/A,Mattapan,6,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.097910361999936 42.275231514000041),-71.097910361999936,42.275231514000041
Childe Hassam Park,N/A,South End,54,Hose Bibb,N/A,Above Ground ,N/A,N/A,N/A,POINT (-71.074565853999957 42.346092875000068),-71.074565853999957,42.346092875000068
Hayes Park,N/A,South End,147,Drinking Fountain,N/A,N/A,N/A,N/A,N/A,POINT (-71.075623624999935 42.343775012000037),-71.075623624999935,42.343775012000037
Mother's Rest at Four Corners,N/A,Dorchester,205,Drinking Fountain,Drinking,N/A,N/A,N/A,N/A,POINT (-71.071676985999943 42.29750204100003),-71.071676985999943,42.297502041000030
Mother's Rest at Four Corners,N/A,Dorchester,205,Drinking Fountain,"Drinking, Pet",N/A,N/A,N/A,N/A,POINT (-71.072200573999964 42.297459593000042),-71.072200573999964,42.297459593000042
Mother's Rest at Four Corners,N/A,Dorchester,205,Fitness Equipment,N/A,N/A,N/A,N/A,N/A,POINT (-71.072235360999969 42.297541457000079),-71.072235360999969,42.297541457000079
O'Day Playground,N/A,South End,219,Drinking Fountain,N/A,N/A,N/A,N/A,N/A,POINT (-71.075063807999982 42.340553148000026),-71.075063807999982,42.340553148000026
Codman Square Park,N/A,Dorchester,7279,Drinking Fountain,UA,N/A,N/A,N/A,N/A,POINT (-71.071311682999976 42.290308880000055),-71.071311682999976,42.290308880000055
Codman Square Park,N/A,Dorchester,7279,Electrical Outlet,UA,UA,N/A,N/A,N/A,POINT (-71.070957674999988 42.290322847000027),-71.070957674999988,42.290322847000027
Arnold Arboretum,N/A,Jamaica Plain,11,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.128148666999948 42.295438059000048),-71.128148666999948,42.295438059000048
Flaherty Park,N/A,South Boston,118,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.052877156999955 42.341933359000052),-71.052877156999955,42.341933359000052
Downer Avenue Playground,N/A,Dorchester,92,Hose Bibb,Spigot,Above Ground ,N/A,N/A,N/A,POINT (-71.061981010999943 42.311778943000036),-71.061981010999943,42.311778943000036
Msgr. Reynolds Playground,N/A,South End,202,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.070786276999968 42.340511850000041),-71.070786276999968,42.340511850000041
DeFilippo Playground,N/A,Central Boston,81,Drinking Fountain,"Pet, Drinking ",N/A,N/A,N/A,N/A,POINT (-71.056733230999953 42.36692282000007),-71.056733230999953,42.366922820000070
Ryan Playground,N/A,Charlestown,274,Restroom,Permanent Structure,N/A,Gendered,Stalls: 6,N/A,POINT (-71.072333713999967 42.385570916000063),-71.072333713999967,42.385570916000063
Doherty/Gibson Playground,N/A,Dorchester,88,Restroom,Permanent Structure,N/A,UA,UA,N/A,POINT (-71.061243520999938 42.297520611000039),-71.061243520999938,42.297520611000039
Garvey Playground,N/A,Dorchester,130,Restroom,Permanent Structure,N/A,UA,UA,N/A,POINT (-71.044924178999963 42.288231281000037),-71.044924178999963,42.288231281000037
Arnold Arboretum,N/A,Jamaica Plain,11,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.124726540999973 42.294487376000063),-71.124726540999973,42.294487376000063
Titus Sparrow Park,N/A,South End,304,Basketball,Full,N/A,N/A,N/A,N/A,POINT (-71.080231028999947 42.343621358000064),-71.080231028999947,42.343621358000064
Titus Sparrow Park,N/A,South End,304,Basketball,Half,N/A,N/A,N/A,N/A,POINT (-71.080265053999938 42.343535131000067),-71.080265053999938,42.343535131000067
Titus Sparrow Park,N/A,South End,304,Tennis,Full,N/A,N/A,N/A,N/A,POINT (-71.080599732999985 42.343396560000031),-71.080599732999985,42.343396560000031
Titus Sparrow Park,N/A,South End,304,Playground,bucket swing,N/A,N/A,N/A,"2-5,5-12",POINT (-71.079371695999953 42.34333517500005),-71.079371695999953,42.343335175000050
Nonquit Street Green,N/A,Dorchester,7272,Drinking Fountain,Drinking ,N/A,N/A,N/A,N/A,POINT (-71.068374784999946 42.318052158000057),-71.068374784999946,42.318052158000057
Ramsay Park,N/A,Roxbury,254,Drinking Fountain,"Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.079828382999949 42.334977146000028),-71.079828382999949,42.334977146000028
DeFilippo Playground,N/A,Central Boston,81,Drinking Fountain,"Pet, Drinking ",N/A,N/A,N/A,N/A,POINT (-71.056777982999961 42.366815840000072),-71.056777982999961,42.366815840000072
Billings Field,N/A,West Roxbury,23,Restroom,Permanent Structure,N/A,Gendered,Stalls: 4,N/A,POINT (-71.156883525999945 42.280262434000065),-71.156883525999945,42.280262434000065
Quincy/Stanley Play Area,N/A,Dorchester,251,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.06870904799996 42.31099752700004),-71.068709047999960,42.310997527000040
Ryan Play Area,N/A,Dorchester,275,Hose Bibb,UA,Above Ground ,N/A,N/A,N/A,POINT (-71.056065541999942 42.31770892000003),-71.056065541999942,42.317708920000030
O'Day Playground,N/A,South End,219,Spray Play,UA,N/A,N/A,N/A,N/A,POINT (-71.075077307999948 42.340699677000032),-71.075077307999948,42.340699677000032
Jamaica Pond Park,N/A,Jamaica Plain,163,Drinking Fountain,"Pet,Bottle Filler,Drinking ",N/A,N/A,N/A,N/A,POINT (-71.119713014999945 42.321250704000079),-71.119713014999945,42.321250704000079
